time,a,e,radius1,radius2,m1,m2,stype1,stype2,eventString,dm1,dm2,stype_pair
3.292563734418456,1510.26203256361,0.68,79.69950202259022,81.55430949863025,67.85573604556959,70.54476779052457,1,1,MS + MS,0.0,0.0,
3.2954158940551834,1513.8369701454815,0.68,77.60676651068351,81.74765372856453,67.73669099476608,70.34154521786304,1,1,MS + MS,0.0,0.0,
3.2982680536919107,1517.411907727353,0.68,75.51403099877679,81.94099795849881,67.61764594396256,70.1383226452015,1,1,MS + MS,0.0,0.0,
3.301120213328638,1520.9868453092245,0.6799999999999999,73.42129548687006,82.1343421884331,67.49860089315904,69.93510007253997,1,1,MS + MS,0.0,0.0,
3.303972372965365,1524.561782891096,0.68,71.32855997496335,82.32768641836738,67.37955584235553,69.73187749987842,1,1,MS + MS,0.0,0.0,
3.3068245326020924,1528.1367204729675,0.68,69.23582446305664,82.52103064830166,67.26051079155201,69.52865492721689,1,1,MS + MS,0.0,0.0,
3.3096766922388197,1531.711658054839,0.68,67.14308895114992,82.71437487823594,67.14146574074849,69.32543235455535,1,1,MS + MS,0.0,0.0,
3.312528851875547,1535.2865956367104,0.68,65.05035343924321,82.90771910817023,67.02242068994497,69.12220978189382,1,1,MS + MS,0.0,0.0,
3.315381011512274,1538.8615332185818,0.68,62.957617927336486,83.10106333810451,66.90337563914146,68.91898720923227,1,1,MS + MS,0.0,0.0,
3.3182331711490014,1542.4364708004534,0.68,60.86488241542977,83.29440756803879,66.78433058833794,68.71576463657074,1,1,MS + MS,0.0,0.0,"(1, 1)"
3.3182341711490015,1542.4369718433352,0.68,58.719567360318976,83.2945332254606,66.78432694132628,68.71572426793739,2,1,HG + MS,0.0,0.0,"(2, 1)"
3.3183227778885014,1542.4817167818242,0.68,64.78808157010911,83.3056697642239,66.7839733402417,68.71214734231332,2,1,HG + MS,0.0,0.0,
3.3184113846280017,1542.5264617203131,0.68,70.85659577989925,83.31680630298719,66.78361973915712,68.70857041668924,2,1,HG + MS,0.0,0.0,"(2, 1)"
3.318454252835002,1542.5693759846263,0.68,74.22784245799338,83.32219741505341,66.78158034944741,68.7068405199117,2,1,HG + MS,0.0,0.0,
3.3184971210420016,1542.6122902489394,0.68,77.59908913608751,83.32758852711964,66.77954095973769,68.70511062313415,2,1,HG + MS,0.0,0.0,"(2, 1)"
3.3185421695095014,1542.6561962637106,0.68,81.48809852566708,83.33325580453727,66.77750255712272,68.70329306495358,2,1,HG + MS,0.0,0.0,
3.3185872179770017,1542.7001022784816,0.68,85.37710791524667,83.3389230819549,66.77546415450776,68.70147550677301,2,1,HG + MS,0.0,0.0,"(2, 1)"
3.318632160393002,1542.7975239892303,0.68,89.6453298030561,83.34457905630859,66.76872279210775,68.69966256334318,2,1,HG + MS,0.0,0.0,
3.318677102809002,1542.894945699979,0.68,93.91355169086553,83.35023503066226,66.76198142970776,68.69784961991336,2,1,HG + MS,0.0,0.0,"(2, 1)"
3.318722049158502,1543.0485587016071,0.68,98.60920465506574,83.34667943234092,66.75523947728276,68.69110766748835,2,1,HG + MS,0.0,0.0,
3.318766995508002,1543.2021717032353,0.68,103.30485761926595,83.34312383401958,66.74849752485775,68.68436571506335,2,1,HG + MS,0.0,0.0,"(2, 1)"
3.318811940472002,1543.2996472063437,0.68,108.47017150315705,83.34878259243739,66.74175578025776,68.68255399906174,2,1,HG + MS,0.0,0.0,
3.318856885436002,1543.3971227094523,0.68,113.63548538704813,83.3544413508552,66.73501403565776,68.68074228306013,2,1,HG + MS,0.0,0.0,"(2, 1)"
3.318901829277502,1543.4946165918466,0.68,119.31747994819355,83.36010200488288,66.72827245943276,68.6789309470674,2,1,HG + MS,0.0,0.0,
3.318946773119002,1543.5921104742408,0.68,124.99947450933895,83.36576265891055,66.72153088320776,68.67711961107467,2,1,HG + MS,0.0,0.0,"(2, 1)"
3.318991715830002,1543.7458498936564,0.68,131.24984524060403,83.3622026737069,66.71478947655777,68.67037820442468,2,1,HG + MS,0.0,0.0,
3.3190366585410023,1543.899589313072,0.68,137.5002159718691,83.35864268850325,66.70804806990776,68.66363679777467,2,1,HG + MS,0.0,0.0,"(2, 1)"
3.319081600126502,1543.9971266304915,0.68,144.37583387934296,83.36430552145245,66.70130683208276,68.66182688177159,2,1,HG + MS,0.0,0.0,
3.319126541712002,1544.0946639479112,0.68,151.25145178681683,83.36996835440165,66.69456559425777,68.66001696576849,2,1,HG + MS,0.0,0.0,"(2, 1)"
3.319171482176002,1544.19221966682,0.68,158.81487979510268,83.37563308413692,66.68782452465777,68.65820742924538,2,1,HG + MS,0.0,0.0,
3.319216422640002,1544.2897753857287,0.68,166.37830780338857,83.38129781387218,66.68108345505777,68.65639789272228,2,1,HG + MS,0.0,0.0,"(2, 1)"
3.319238892313002,1544.3385593702146,0.68,170.4391711690996,83.38413097159253,66.67771300410777,68.65549331408283,2,1,HG + MS,0.0,0.0,
3.319261361986002,1544.3873433547003,0.68,174.50003453481065,83.38696412931287,66.67434255315777,68.65458873544338,2,1,HG + MS,0.0,0.0,"(2, 1)"
3.3192843797465024,1544.4373227092278,0.68,178.86568447467255,83.38986692045489,66.67088988908277,68.65366217760723,2,1,HG + MS,0.0,0.0,
3.319307397507002,1544.4873020637551,0.68,183.23133441453442,83.39276971159693,66.66743722500777,68.65273561977108,2,1,HG + MS,0.0,0.0,"(2, 1)"
3.3193206411080025,1544.5326517873077,0.68,185.84153500598904,83.39171933710372,66.66545068485777,68.65074907962108,2,1,HG + MS,0.0,0.0,
3.3193338847090024,1544.5780015108605,0.68,188.4517355974437,83.39066896261053,66.66346414470777,68.64876253947108,2,1,HG + MS,0.0,0.0,"(2, 1)"
3.3193362926082752,1513.6485358071486,0.6181818181818182,171.47987334865198,82.02120476295234,63.16266937252413,68.83981809043102,2,1,HG + MS,0.0,0.0,
3.3193387005075476,1482.7190701034372,0.5563636363636364,154.5080110998603,80.65174056329414,59.66187460034048,69.03087364139098,2,1,HG + MS,0.0,0.0,
3.319341108406821,1451.7896043997255,0.4945454545454546,137.53614885106862,79.28227636363596,56.16107982815685,69.22192919235093,2,1,HG + MS,0.0,0.0,
3.319343516306094,1420.8601386960138,0.43272727272727274,120.56428660227692,77.91281216397776,52.660285055973205,69.41298474331087,2,1,HG + MS,0.0,0.0,
3.319345924205366,1389.9306729923019,0.3709090909090909,103.59242435348523,76.54334796431957,49.15949028378956,69.60404029427082,2,1,HG + MS,0.0,0.0,
3.3193483321046386,1359.0012072885904,0.30909090909090914,86.62056210469355,75.17388376466137,45.65869551160593,69.79509584523078,2,1,HG + MS,0.0,0.0,
3.3193507400039115,1328.0717415848787,0.2472727272727273,69.64869985590185,73.80441956500317,42.15790073942228,69.98615139619073,2,1,HG + MS,0.0,0.0,
3.3193531479031844,1297.142275881167,0.18545454545454546,52.67683760711015,72.43495536534499,38.657105967238635,70.17720694715068,2,1,HG + MS,0.0,0.0,
3.319355555802457,1266.2128101774554,0.12363636363636361,35.70497535831845,71.0654911656868,35.156311195055,70.36826249811062,2,1,HG + MS,0.0,0.0,
3.3193579637017296,1235.2833444737437,0.06181818181818184,18.73311310952677,69.6960269660286,31.655516422871358,70.55931804907057,2,1,HG + MS,0.0,0.0,
3.3193603716010025,1204.353878770032,0.0,1.7612508607350719,68.3265627663704,28.154721650687716,70.75037360003053,7,1,HeMS + MS,0.0,0.0,"(7, 1)"
3.324912449726003,1212.4281520018665,0.0,1.7517974872065991,68.75496160357112,27.84656358606154,70.49777377181036,7,1,HeMS + MS,0.0,0.0,"(7, 1)"
3.3309905207910036,1221.2399856303048,0.0,1.7415968225798735,69.2347493775775,27.514236583731947,70.22447919094897,7,1,HeMS + MS,0.0,0.0,"(7, 1)"
3.3370919547530042,1230.0561707885731,0.0,1.7315117535419724,69.72797805591573,27.185875644749384,69.95348710900451,7,1,HeMS + MS,0.0,0.0,"(7, 1)"
3.343217959731004,1238.8773564193184,0.0,1.7215408775568943,70.23513946665415,26.861433437367403,69.68473361141439,7,1,HeMS + MS,0.0,0.0,"(7, 1)"
3.3488560774090037,1246.9683640688145,0.0,1.7125000388667013,70.71271727563669,26.56743062513757,69.44029059255074,7,1,HeMS + MS,0.0,0.0,"(7, 1)"
3.355032538958003,1255.800834840062,0.0,1.7027441628116555,71.2480475445655,26.250369076316467,69.17565944638392,7,1,HeMS + MS,0.0,0.0,"(7, 1)"
3.3612370752900036,1264.6400253347604,0.0,1.6930984437004548,71.79888884791858,25.937091409671286,68.9130964047579,7,1,HeMS + MS,0.0,0.0,"(7, 1)"
3.367470885106003,1273.4864698695212,0.0,1.6835614787815596,72.36583642818688,25.627552467411473,68.6525480721395,7,1,HeMS + MS,0.0,0.0,"(7, 1)"
