tstart dt tend dta dtb Ka Kb Ma Mb Mca Mcb binary Ra Rb RFa RFb Rla Rlb La Lb Ta Tb a per e wa wb worb wps wbreaka wbreakb Va Vb mt ce sn mttype aspina aspinb other
143.988935769 0.000253623 143.989189 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.484891 0.482241 1e-50 1e-50 0 0 1.2765 38.1604 0.000265 0 0 8.66004e+10 8.66464e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.989189392 0.000251087 143.989440 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.483674 0.481031 1e-50 1e-50 0 0 1.2733 38.0168 0.000264 0 0 8.69274e+10 8.69734e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.989440479 0.000248576 143.989689 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.482461 0.479824 1e-50 1e-50 0 0 1.2701 37.8738 0.000263 0 0 8.72557e+10 8.73016e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.989689055 0.00024609 143.989935 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.481251 0.478621 1e-50 1e-50 0 0 1.26692 37.7313 0.000262 0 0 8.75852e+10 8.76311e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.989935146 0.000243629 143.990179 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.480044 0.47742 1e-50 1e-50 0 0 1.26374 37.5894 0.000261 0 0 8.79159e+10 8.79618e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.990178775 0.000241193 143.990420 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.478839 0.476223 1e-50 1e-50 0 0 1.26057 37.448 0.000260 0 0 8.82479e+10 8.82938e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.990419968 0.000238781 143.990659 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.477638 0.475028 1e-50 1e-50 0 0 1.2574 37.3071 0.000259 0 0 8.85811e+10 8.8627e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.990658749 0.000236393 143.990895 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.47644 0.473836 1e-50 1e-50 0 0 1.25425 37.1668 0.000258 0 0 8.89156e+10 8.89615e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.990895143 0.000234029 143.991129 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.475245 0.472648 1e-50 1e-50 0 0 1.2511 37.027 0.000257 0 0 8.92513e+10 8.92972e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.991129172 0.000231689 143.991361 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.474053 0.471462 1e-50 1e-50 0 0 1.24796 36.8877 0.000256 0 0 8.95883e+10 8.96342e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.991360861 0.000229372 143.991590 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.472864 0.47028 1e-50 1e-50 0 0 1.24483 36.7489 0.000255 0 0 8.99266e+10 8.99725e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.991590233 0.000227078 143.991817 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.471678 0.4691 1e-50 1e-50 0 0 1.24171 36.6107 0.000254 0 0 9.02662e+10 9.0312e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.991817311 0.000224808 143.992042 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.470494 0.467923 1e-50 1e-50 0 0 1.23859 36.4729 0.000253 0 0 9.0607e+10 9.06529e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.992042119 0.000222559 143.992265 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.469314 0.466749 1e-50 1e-50 0 0 1.23548 36.3357 0.000252 0 0 9.09492e+10 9.0995e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.992264678 0.000220334 143.992485 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.468137 0.465579 1e-50 1e-50 0 0 1.23238 36.199 0.000251 0 0 9.12926e+10 9.13384e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.992485012 0.00021813 143.992703 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.466963 0.464411 1e-50 1e-50 0 0 1.22929 36.0629 0.000250 0 0 9.16373e+10 9.16831e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.992703143 0.000215949 143.992919 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.465791 0.463246 1e-50 1e-50 0 0 1.2262 35.9272 0.000249 0 0 9.19834e+10 9.20292e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.992919092 0.00021379 143.993133 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.464623 0.462084 1e-50 1e-50 0 0 1.22313 35.792 0.000248 0 0 9.23307e+10 9.23765e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.993132881 0.000211652 143.993345 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.463457 0.460925 1e-50 1e-50 0 0 1.22006 35.6574 0.000247 0 0 9.26793e+10 9.27251e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.993344533 0.000209535 143.993554 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.462295 0.459768 1e-50 1e-50 0 0 1.217 35.5233 0.000246 0 0 9.30293e+10 9.30751e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.993554068 0.00020744 143.993762 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.461135 0.458615 1e-50 1e-50 0 0 1.21394 35.3896 0.000245 0 0 9.33806e+10 9.34263e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.993761508 0.000205365 143.993967 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.459978 0.457465 1e-50 1e-50 0 0 1.21089 35.2565 0.000244 0 0 9.37332e+10 9.37789e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.993966873 0.000203312 143.994170 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.458825 0.456317 1e-50 1e-50 0 0 1.20786 35.1239 0.000243 0 0 9.40871e+10 9.41329e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.994170185 0.000201278 143.994371 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.457674 0.455172 1e-50 1e-50 0 0 1.20483 34.9917 0.000242 0 0 9.44424e+10 9.44881e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.994371463 0.000199266 143.994571 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.456526 0.454031 1e-50 1e-50 0 0 1.2018 34.8601 0.000241 0 0 9.4799e+10 9.48447e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.994570729 0.000197273 143.994768 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.45538 0.452892 1e-50 1e-50 0 0 1.19879 34.729 0.000240 0 0 9.5157e+10 9.52027e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.994768002 0.0001953 143.994963 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.454238 0.451756 1e-50 1e-50 0 0 1.19578 34.5983 0.000239 0 0 9.55163e+10 9.5562e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.994963302 0.000193347 143.995157 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.453099 0.450622 1e-50 1e-50 0 0 1.19278 34.4682 0.000238 0 0 9.5877e+10 9.59227e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.995156649 0.000191414 143.995348 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.451962 0.449492 1e-50 1e-50 0 0 1.18978 34.3385 0.000237 0 0 9.6239e+10 9.62847e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.995348063 0.0001895 143.995538 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.450828 0.448364 1e-50 1e-50 0 0 1.1868 34.2093 0.000236 0 0 9.66024e+10 9.66481e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.995537563 0.000187605 143.995725 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.449697 0.44724 1e-50 1e-50 0 0 1.18382 34.0806 0.000235 0 0 9.69672e+10 9.70129e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.995725167 0.000185728 143.995911 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.448569 0.446118 1e-50 1e-50 0 0 1.18085 33.9524 0.000235 0 0 9.73333e+10 9.7379e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.995910896 0.000183871 143.996095 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.447444 0.444999 1e-50 1e-50 0 0 1.17789 33.8247 0.000234 0 0 9.77009e+10 9.77465e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.996094767 0.000182032 143.996277 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.446322 0.443882 1e-50 1e-50 0 0 1.17493 33.6975 0.000233 0 0 9.80698e+10 9.81154e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.996276799 0.000180212 143.996457 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.445202 0.442769 1e-50 1e-50 0 0 1.17198 33.5707 0.000232 0 0 9.84401e+10 9.84857e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.996457011 0.00017841 143.996635 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.444085 0.441658 1e-50 1e-50 0 0 1.16904 33.4444 0.000231 0 0 9.88118e+10 9.88574e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.996635421 0.000176626 143.996812 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.442971 0.44055 1e-50 1e-50 0 0 1.16611 33.3186 0.000230 0 0 9.91849e+10 9.92305e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.996812047 0.00017486 143.996987 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.44186 0.439445 1e-50 1e-50 0 0 1.16318 33.1933 0.000229 0 0 9.95595e+10 9.96051e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.996986907 0.000173111 143.997160 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.440751 0.438343 1e-50 1e-50 0 0 1.16026 33.0684 0.000228 0 0 9.99354e+10 9.9981e+10 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.997160018 0.00017138 143.997331 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.439646 0.437243 1e-50 1e-50 0 0 1.15735 32.944 0.000227 0 0 1.00313e+11 1.00358e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.997331397 0.000169666 143.997501 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.438543 0.436146 1e-50 1e-50 0 0 1.15445 32.8201 0.000226 0 0 1.00692e+11 1.00737e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.997501063 0.000167969 143.997669 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.437443 0.435052 1e-50 1e-50 0 0 1.15155 32.6966 0.000225 0 0 1.01072e+11 1.01117e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.997669033 0.00016629 143.997835 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.436345 0.433961 1e-50 1e-50 0 0 1.14866 32.5736 0.000224 0 0 1.01453e+11 1.01499e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.997835322 0.000164627 143.998000 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.435251 0.432872 1e-50 1e-50 0 0 1.14578 32.4511 0.000224 0 0 1.01836e+11 1.01882e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.997999949 0.00016298 143.998163 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.434159 0.431786 1e-50 1e-50 0 0 1.1429 32.329 0.000223 0 0 1.02221e+11 1.02267e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.998162929 0.000161351 143.998324 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.43307 0.430703 1e-50 1e-50 0 0 1.14003 32.2074 0.000222 0 0 1.02607e+11 1.02653e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.998324280 0.000159737 143.998484 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.431983 0.429623 1e-50 1e-50 0 0 1.13717 32.0862 0.000221 0 0 1.02994e+11 1.0304e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.998484017 0.00015814 143.998642 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.4309 0.428545 1e-50 1e-50 0 0 1.13432 31.9655 0.000220 0 0 1.03383e+11 1.03429e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.998642156 0.000156558 143.998799 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.429819 0.42747 1e-50 1e-50 0 0 1.13147 31.8453 0.000219 0 0 1.03774e+11 1.03819e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.998798715 0.000154993 143.998954 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.428741 0.426397 1e-50 1e-50 0 0 1.12863 31.7255 0.000218 0 0 1.04166e+11 1.04211e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.998953707 0.000153443 143.999107 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.427665 0.425328 1e-50 1e-50 0 0 1.1258 31.6061 0.000217 0 0 1.04559e+11 1.04604e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.999107150 0.000151908 143.999259 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.426592 0.424261 1e-50 1e-50 0 0 1.12297 31.4872 0.000217 0 0 1.04954e+11 1.04999e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.999259058 0.000150389 143.999409 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.425522 0.423197 1e-50 1e-50 0 0 1.12016 31.3688 0.000216 0 0 1.0535e+11 1.05396e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.999409447 0.000148885 143.999558 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.424455 0.422135 1e-50 1e-50 0 0 1.11735 31.2508 0.000215 0 0 1.05748e+11 1.05793e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.999558332 0.000147396 143.999706 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.42339 0.421076 1e-50 1e-50 0 0 1.11454 31.1332 0.000214 0 0 1.06147e+11 1.06193e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.999705729 0.000145922 143.999852 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.422328 0.42002 1e-50 1e-50 0 0 1.11174 31.0161 0.000213 0 0 1.06548e+11 1.06593e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.999851651 0.000144463 143.999996 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.421268 0.418966 1e-50 1e-50 0 0 1.10895 30.8994 0.000212 0 0 1.0695e+11 1.06996e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
143.999996114 0.000143018 144.000139 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.420211 0.417915 1e-50 1e-50 0 0 1.10617 30.7832 0.000211 0 0 1.07354e+11 1.074e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.000139133 0.000141588 144.000281 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.419157 0.416867 1e-50 1e-50 0 0 1.1034 30.6674 0.000211 0 0 1.0776e+11 1.07805e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.000280721 0.000140172 144.000421 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.418106 0.415821 1e-50 1e-50 0 0 1.10063 30.552 0.000210 0 0 1.08166e+11 1.08212e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.000420893 0.000138771 144.000560 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.417057 0.414778 1e-50 1e-50 0 0 1.09787 30.4371 0.000209 0 0 1.08575e+11 1.0862e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.000559664 0.000137383 144.000697 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.416011 0.413737 1e-50 1e-50 0 0 1.09511 30.3226 0.000208 0 0 1.08985e+11 1.0903e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.000697047 0.000136009 144.000833 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.414967 0.412699 1e-50 1e-50 0 0 1.09236 30.2085 0.000207 0 0 1.09396e+11 1.09442e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.000833056 0.000134649 144.000968 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.413926 0.411664 1e-50 1e-50 0 0 1.08962 30.0949 0.000206 0 0 1.09809e+11 1.09855e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.000967705 0.000133302 144.001101 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.412888 0.410631 1e-50 1e-50 0 0 1.08689 29.9817 0.000206 0 0 1.10224e+11 1.10269e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.001101007 0.000131969 144.001233 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.411852 0.409601 1e-50 1e-50 0 0 1.08416 29.8689 0.000205 0 0 1.1064e+11 1.10686e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.001232977 0.00013065 144.001364 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.410819 0.408573 1e-50 1e-50 0 0 1.08144 29.7565 0.000204 0 0 1.11058e+11 1.11103e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.001363626 0.000129343 144.001493 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.409788 0.407548 1e-50 1e-50 0 0 1.07872 29.6446 0.000203 0 0 1.11477e+11 1.11523e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.001492969 0.00012805 144.001621 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.40876 0.406526 1e-50 1e-50 0 0 1.07602 29.5331 0.000202 0 0 1.11898e+11 1.11944e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.001621019 0.000126769 144.001748 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.407735 0.405506 1e-50 1e-50 0 0 1.07332 29.422 0.000202 0 0 1.12321e+11 1.12366e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.001747788 0.000125501 144.001873 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.406712 0.404489 1e-50 1e-50 0 0 1.07062 29.3113 0.000201 0 0 1.12745e+11 1.1279e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.001873290 0.000124246 144.001998 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.405691 0.403474 1e-50 1e-50 0 0 1.06794 29.201 0.000200 0 0 1.13171e+11 1.13216e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.001997536 0.000123004 144.002121 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.404674 0.402462 1e-50 1e-50 0 0 1.06526 29.0912 0.000199 0 0 1.13598e+11 1.13643e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.002120540 0.000121774 144.002242 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.403658 0.401452 1e-50 1e-50 0 0 1.06258 28.9817 0.000198 0 0 1.14027e+11 1.14072e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.002242314 0.000120556 144.002363 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.402646 0.400445 1e-50 1e-50 0 0 1.05992 28.8727 0.000198 0 0 1.14458e+11 1.14503e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.002362870 0.000119351 144.002482 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.401636 0.399441 1e-50 1e-50 0 0 1.05726 28.7641 0.000197 0 0 1.1489e+11 1.14935e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.002482221 0.000118157 144.002600 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.400628 0.398439 1e-50 1e-50 0 0 1.0546 28.6559 0.000196 0 0 1.15324e+11 1.15369e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
144.002600378 0.000116975 144.002717 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 0.399623 0.397439 1e-50 1e-50 0 0 1.05196 28.5481 0.000195 0 0 1.15759e+11 1.15804e+11 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
